,modelo,parametros,rmse,nlpd,fold,tentativa
91,BayesianLinearRegression,"{'alphaInit': 0.029061720944966125, 'lambdaInit': 0.08548814550905467}",2543.698983075837,17.159802753447337,1,18.0
92,BayesianLinearRegression,"{'alphaInit': 0.029061720944966125, 'lambdaInit': 0.08548814550905467}",3202.0755325207515,17.065564383702903,2,18.0
93,BayesianLinearRegression,"{'alphaInit': 0.029061720944966125, 'lambdaInit': 0.08548814550905467}",2500.846575033588,17.168607132697154,3,18.0
94,BayesianLinearRegression,"{'alphaInit': 0.029061720944966125, 'lambdaInit': 0.08548814550905467}",2639.548207094216,17.143005416712228,4,18.0
95,BayesianLinearRegression,"{'alphaInit': 0.00296701067817593, 'lambdaInit': 0.025670521232505832}",2574.030269530714,17.162106099905508,0,19.0
96,BayesianLinearRegression,"{'alphaInit': 0.00296701067817593, 'lambdaInit': 0.025670521232505832}",2543.6989830763546,17.159802753457186,1,19.0
97,BayesianLinearRegression,"{'alphaInit': 0.00296701067817593, 'lambdaInit': 0.025670521232505832}",3202.0755325201503,17.065564383709592,2,19.0
98,BayesianLinearRegression,"{'alphaInit': 0.00296701067817593, 'lambdaInit': 0.025670521232505832}",2500.8465750320047,17.16860713270727,3,19.0
99,BayesianLinearRegression,"{'alphaInit': 0.00296701067817593, 'lambdaInit': 0.025670521232505832}",2639.548207096022,17.14300541671982,4,19.0
100,BayesianLinearRegression,"{'alphaInit': 0.00937241014943399, 'lambdaInit': 0.01020099325540916}",2574.030269531697,17.162106099897052,0,20.0
101,BayesianLinearRegression,"{'alphaInit': 0.00937241014943399, 'lambdaInit': 0.01020099325540916}",2543.6989830756684,17.159802753444126,1,20.0
102,BayesianLinearRegression,"{'alphaInit': 0.00937241014943399, 'lambdaInit': 0.01020099325540916}",3202.075532520947,17.06556438370072,2,20.0
103,BayesianLinearRegression,"{'alphaInit': 0.00937241014943399, 'lambdaInit': 0.01020099325540916}",2500.846575034104,17.168607132693857,3,20.0
104,BayesianLinearRegression,"{'alphaInit': 0.00937241014943399, 'lambdaInit': 0.01020099325540916}",2639.548207093627,17.14300541670975,4,20.0
105,BayesianLinearRegression,"{'alphaInit': 0.011877728505040049, 'lambdaInit': 0.015003245794137301}",2574.030269531674,17.162106099897247,0,21.0
106,BayesianLinearRegression,"{'alphaInit': 0.011877728505040049, 'lambdaInit': 0.015003245794137301}",2543.698983075684,17.15980275344443,1,21.0
107,BayesianLinearRegression,"{'alphaInit': 0.011877728505040049, 'lambdaInit': 0.015003245794137301}",3202.0755325209284,17.065564383700927,2,21.0
108,BayesianLinearRegression,"{'alphaInit': 0.011877728505040049, 'lambdaInit': 0.015003245794137301}",2500.846575034055,17.168607132694166,3,21.0
109,BayesianLinearRegression,"{'alphaInit': 0.011877728505040049, 'lambdaInit': 0.015003245794137301}",2639.548207093683,17.143005416709986,4,21.0
110,BayesianLinearRegression,"{'alphaInit': 0.009227148343940715, 'lambdaInit': 0.00910266646906843}",2574.03026953171,17.16210609989694,0,22.0
111,BayesianLinearRegression,"{'alphaInit': 0.009227148343940715, 'lambdaInit': 0.00910266646906843}",2543.698983075659,17.15980275344395,1,22.0
112,BayesianLinearRegression,"{'alphaInit': 0.009227148343940715, 'lambdaInit': 0.00910266646906843}",3202.0755325209575,17.0655643837006,2,22.0
113,BayesianLinearRegression,"{'alphaInit': 0.009227148343940715, 'lambdaInit': 0.00910266646906843}",2500.846575034133,17.168607132693673,3,22.0
114,BayesianLinearRegression,"{'alphaInit': 0.009227148343940715, 'lambdaInit': 0.00910266646906843}",2639.548207093595,17.143005416709617,4,22.0
115,BayesianLinearRegression,"{'alphaInit': 0.00018865566320372276, 'lambdaInit': 0.39300116591037676}",2574.030269529173,17.162106099918766,0,23.0
116,BayesianLinearRegression,"{'alphaInit': 0.00018865566320372276, 'lambdaInit': 0.39300116591037676}",2543.6989830774723,17.159802753478434,1,23.0
117,BayesianLinearRegression,"{'alphaInit': 0.00018865566320372276, 'lambdaInit': 0.39300116591037676}",3202.0755325191476,17.06556438372077,2,23.0
118,BayesianLinearRegression,"{'alphaInit': 0.00018865566320372276, 'lambdaInit': 0.39300116591037676}",2500.846575028674,17.168607132728543,3,23.0
119,BayesianLinearRegression,"{'alphaInit': 0.00018865566320372276, 'lambdaInit': 0.39300116591037676}",2639.5482070998587,17.14300541673596,4,23.0
120,BayesianLinearRegression,"{'alphaInit': 0.0013666109860946828, 'lambdaInit': 1.0811192792332127}",2574.0302694583074,17.162106100528682,0,24.0
121,BayesianLinearRegression,"{'alphaInit': 0.0013666109860946828, 'lambdaInit': 1.0811192792332127}",2543.698983125968,17.159802754400975,1,24.0
122,BayesianLinearRegression,"{'alphaInit': 0.0013666109860946828, 'lambdaInit': 1.0811192792332127}",3202.075532462,17.065564384357717,2,24.0
123,BayesianLinearRegression,"{'alphaInit': 0.0013666109860946828, 'lambdaInit': 1.0811192792332127}",2500.8465748814406,17.168607133669447,3,24.0
124,BayesianLinearRegression,"{'alphaInit': 0.0013666109860946828, 'lambdaInit': 1.0811192792332127}",2639.5482072689906,17.143005417447473,4,24.0
125,BayesianLinearRegression,"{'alphaInit': 0.07254986902783232, 'lambdaInit': 1.093161751339018}",2574.030269650414,17.162106098876187,0,25.0
126,BayesianLinearRegression,"{'alphaInit': 0.07254986902783232, 'lambdaInit': 1.093161751339018}",2543.6989830769326,17.159802753468174,1,25.0
127,BayesianLinearRegression,"{'alphaInit': 0.07254986902783232, 'lambdaInit': 1.093161751339018}",3202.075532530245,17.065564383597135,2,25.0
128,BayesianLinearRegression,"{'alphaInit': 0.07254986902783232, 'lambdaInit': 1.093161751339018}",2500.8465752358775,17.16860713140563,3,25.0
129,BayesianLinearRegression,"{'alphaInit': 0.07254986902783232, 'lambdaInit': 1.093161751339018}",2639.548207098037,17.143005416728297,4,25.0
130,BayesianLinearRegression,"{'alphaInit': 0.07352065450279151, 'lambdaInit': 0.042581734270682015}",2574.0302695317637,17.16210609989648,0,26.0
131,BayesianLinearRegression,"{'alphaInit': 0.07352065450279151, 'lambdaInit': 0.042581734270682015}",2543.6989830756215,17.159802753443245,1,26.0
132,BayesianLinearRegression,"{'alphaInit': 0.07352065450279151, 'lambdaInit': 0.042581734270682015}",3202.075532521001,17.06556438370012,2,26.0
