,modelo,parametros,rmse,nlpd,fold
34,BayesianPolinomialLinearRegression,"{'alphaInit': 0.2198832989290767, 'lambdaInit': 0.7343698305383685, 'order': 2.0}",0.13530322418973542,8.980056577273535,1
35,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 0.0001, 'order': 3.0}",0.14477611198832643,9.54621979140384,1
36,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 1.1, 'order': 6.0}",0.15806431030892903,10.41816858767397,1
37,BayesianPolinomialLinearRegression,"{'alphaInit': 0.06744948020974223, 'lambdaInit': 0.9153953179550934, 'order': 9.0}",0.06255148734807764,-0.3178946005284038,2
38,BayesianPolinomialLinearRegression,"{'alphaInit': 0.9945362364330923, 'lambdaInit': 0.013977234066929084, 'order': 4.0}",0.06993504117093907,1.163126507929904,2
39,BayesianPolinomialLinearRegression,"{'alphaInit': 0.1459455583457689, 'lambdaInit': 0.47405773336588075, 'order': 8.0}",0.06337448336620549,-0.16376668032375763,2
40,BayesianPolinomialLinearRegression,"{'alphaInit': 0.20733378209332226, 'lambdaInit': 0.5166481426938675, 'order': 8.0}",0.0633891041133236,-0.2073873909966797,2
41,BayesianPolinomialLinearRegression,"{'alphaInit': 0.11999747246077112, 'lambdaInit': 0.9372066583590184, 'order': 4.0}",0.0699927327593145,0.7786497118944182,2
42,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 1.1, 'order': 10.0}",0.0618497076269246,-0.368506929083932,2
43,BayesianPolinomialLinearRegression,"{'alphaInit': 0.8025553454155365, 'lambdaInit': 0.0001, 'order': 10.0}",0.06186603357677345,-0.40825720736866833,2
44,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 0.0001, 'order': 10.0}",0.06184970762692471,-0.36850692908386673,2
45,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.0001, 'order': 10.0}",0.06184999117722706,-0.3692153327434702,2
46,BayesianPolinomialLinearRegression,"{'alphaInit': 0.00010000000000000286, 'lambdaInit': 1.1, 'order': 10.0}",0.06184926224787912,-0.36739290541959413,2
47,BayesianPolinomialLinearRegression,"{'alphaInit': 0.6293750375100857, 'lambdaInit': 0.3610155860922089, 'order': 10.0}",0.061857718916399296,-0.3882736364776953,2
48,BayesianPolinomialLinearRegression,"{'alphaInit': 0.6447969652307395, 'lambdaInit': 0.27799858458869053, 'order': 10.0}",0.06185675458846823,-0.38592127000184506,2
49,BayesianPolinomialLinearRegression,"{'alphaInit': 0.6556749006621813, 'lambdaInit': 0.0001, 'order': 10.0}",0.06185979235077016,-0.3933069026761564,2
50,BayesianPolinomialLinearRegression,"{'alphaInit': 0.6476853449309373, 'lambdaInit': 0.0001, 'order': 10.0}",0.06185941519359489,-0.39239384568007507,2
