,modelo,parametros,rmse,nlpd,mape,fold,tentativa
98,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.02466909882434172, 'order': 8.0}",4.168966418564093e+32,,1.0,3,19.0
99,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.02466909882434172, 'order': 8.0}",4.483147475578327e+32,,1.0,4,19.0
100,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.06487931546140978, 'order': 8.0}",2.873424031542169e+35,,1.0,0,20.0
101,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.06487931546140978, 'order': 8.0}",4.125522882988672e+32,,1.0,1,20.0
102,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.06487931546140978, 'order': 8.0}",1.5068265338471215e+33,,1.0,2,20.0
103,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.06487931546140978, 'order': 8.0}",1.2363240932156074e+33,,1.0,3,20.0
104,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.06487931546140978, 'order': 8.0}",7.953444487731627e+31,,1.0,4,20.0
105,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.0066367134965187435, 'order': 9.0}",6.306870948931872e+39,,1.0,0,21.0
106,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.0066367134965187435, 'order': 9.0}",4.109012090665242e+37,,1.0,1,21.0
107,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.0066367134965187435, 'order': 9.0}",2.8810459951945063e+36,,1.0,2,21.0
108,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.0066367134965187435, 'order': 9.0}",5.680047721123976e+37,,1.0,3,21.0
109,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.0066367134965187435, 'order': 9.0}",1.1917364909819082e+37,,1.0,4,21.0
110,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.008135777344704189, 'order': 5.0}",1.6324780676242342e+16,,1.0000000000000957,0,22.0
111,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.008135777344704189, 'order': 5.0}",2536993392732.776,,1.0000000161615394,1,22.0
112,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.008135777344704189, 'order': 5.0}",76990124841619.62,,1.0000000001497644,2,22.0
113,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.008135777344704189, 'order': 5.0}",1531616171479.3567,,0.9999999936448266,3,22.0
114,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.008135777344704189, 'order': 5.0}",766269972717.5228,,1.0000002480496504,4,22.0
115,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.07823153399154155, 'order': 10.0}",9.690409568790406e+45,,1.0,0,23.0
116,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.07823153399154155, 'order': 10.0}",1.8366439359515693e+42,,1.0,1,23.0
117,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.07823153399154155, 'order': 10.0}",3.869927620794045e+40,,1.0,2,23.0
118,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.07823153399154155, 'order': 10.0}",6.827050299131088e+43,,1.0,3,23.0
119,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.07823153399154155, 'order': 10.0}",3.752739966217256e+40,,1.0,4,23.0
120,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.08610081633217266, 'order': 2.0}",3039.180429071761,19.651067044702792,1.0293601836040696,0,24.0
121,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.08610081633217266, 'order': 2.0}",2950.0600718161013,19.65050275444482,0.8844448315308243,1,24.0
122,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.08610081633217266, 'order': 2.0}",2742.6991096199363,19.653323452703187,1.1457412468852148,2,24.0
123,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.08610081633217266, 'order': 2.0}",8129.52191058297,19.652871187163875,1.3611574165436298,3,24.0
124,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.08610081633217266, 'order': 2.0}",29499.383919974574,16.98192527457517,0.8577369365058245,4,24.0
125,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.049774571381341066, 'order': 3.0}",5243.515560898507,19.378369232647497,1.1051939342702755,0,25.0
126,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.049774571381341066, 'order': 3.0}",2829.036945339801,19.3767671076183,0.9960210154174914,1,25.0
127,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.049774571381341066, 'order': 3.0}",3094.005158561484,19.379675247856618,0.869336847566213,2,25.0
128,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.049774571381341066, 'order': 3.0}",154779.968944265,19.38236098018362,1.0080344280076508,3,25.0
129,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.049774571381341066, 'order': 3.0}",29482.615045913673,16.708357528642253,0.5839935512311513,4,25.0
130,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.058801252505814625, 'order': 7.0}",9.673033896487693e+29,,1.0,0,26.0
131,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.058801252505814625, 'order': 7.0}",4.104089707707601e+28,,1.0,1,26.0
132,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.058801252505814625, 'order': 7.0}",6.228802369836149e+28,,1.0,2,26.0
133,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.058801252505814625, 'order': 7.0}",3.981594512416506e+27,,1.0,3,26.0
134,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.058801252505814625, 'order': 7.0}",6.461656883840341e+27,,1.0,4,26.0
