,modelo,parametros,rmse,nlpd,fold,tentativa
124,BayesianRBFLinearRegression,"{'sig2_error': 0.11035406853212136, 'mean_rbf_arbitrario': 0.3792600394786961, 'lambda_rbf_arbitrario': 1.0}",3451.6878734488523,17.14365266873311,4,24.0
125,BayesianRBFLinearRegression,"{'sig2_error': 0.7564233220915432, 'mean_rbf_arbitrario': 0.9443771478847502, 'lambda_rbf_arbitrario': 0.9989035237193797}",3324.6099037643794,18.132445869979826,0,25.0
126,BayesianRBFLinearRegression,"{'sig2_error': 0.7564233220915432, 'mean_rbf_arbitrario': 0.9443771478847502, 'lambda_rbf_arbitrario': 0.9989035237193797}",3373.636328377316,18.122237149873968,1,25.0
127,BayesianRBFLinearRegression,"{'sig2_error': 0.7564233220915432, 'mean_rbf_arbitrario': 0.9443771478847502, 'lambda_rbf_arbitrario': 0.9989035237193797}",3799.9014467053094,18.06939423961898,2,25.0
128,BayesianRBFLinearRegression,"{'sig2_error': 0.7564233220915432, 'mean_rbf_arbitrario': 0.9443771478847502, 'lambda_rbf_arbitrario': 0.9989035237193797}",3273.4478544360813,18.13308978726012,3,25.0
129,BayesianRBFLinearRegression,"{'sig2_error': 0.7564233220915432, 'mean_rbf_arbitrario': 0.9443771478847502, 'lambda_rbf_arbitrario': 0.9989035237193797}",3452.042738041945,18.10610319398178,4,25.0
130,BayesianRBFLinearRegression,"{'sig2_error': 0.30654826453542894, 'mean_rbf_arbitrario': 0.8755238716848694, 'lambda_rbf_arbitrario': 0.9972600058423287}",3324.9472816275984,17.68083495208727,0,26.0
131,BayesianRBFLinearRegression,"{'sig2_error': 0.30654826453542894, 'mean_rbf_arbitrario': 0.8755238716848694, 'lambda_rbf_arbitrario': 0.9972600058423287}",3373.99684193963,17.67062637050177,1,26.0
132,BayesianRBFLinearRegression,"{'sig2_error': 0.30654826453542894, 'mean_rbf_arbitrario': 0.8755238716848694, 'lambda_rbf_arbitrario': 0.9972600058423287}",3800.1785162342426,17.617783276187716,2,26.0
133,BayesianRBFLinearRegression,"{'sig2_error': 0.30654826453542894, 'mean_rbf_arbitrario': 0.8755238716848694, 'lambda_rbf_arbitrario': 0.9972600058423287}",3273.8197664142763,17.68147889234381,3,26.0
134,BayesianRBFLinearRegression,"{'sig2_error': 0.30654826453542894, 'mean_rbf_arbitrario': 0.8755238716848694, 'lambda_rbf_arbitrario': 0.9972600058423287}",3452.351313903427,17.654492296986263,4,26.0
135,BayesianRBFLinearRegression,"{'sig2_error': 0.41825718295934794, 'mean_rbf_arbitrario': -0.5596764556953697, 'lambda_rbf_arbitrario': 0.9999431591535373}",3324.503051240663,17.836195110413165,0,27.0
136,BayesianRBFLinearRegression,"{'sig2_error': 0.41825718295934794, 'mean_rbf_arbitrario': -0.5596764556953697, 'lambda_rbf_arbitrario': 0.9999431591535373}",3373.496180748635,17.825986462285897,1,27.0
137,BayesianRBFLinearRegression,"{'sig2_error': 0.41825718295934794, 'mean_rbf_arbitrario': -0.5596764556953697, 'lambda_rbf_arbitrario': 0.9999431591535373}",3799.7670542265064,17.773143412648277,2,27.0
138,BayesianRBFLinearRegression,"{'sig2_error': 0.41825718295934794, 'mean_rbf_arbitrario': -0.5596764556953697, 'lambda_rbf_arbitrario': 0.9999431591535373}",3273.204012699565,17.836838982075474,3,27.0
139,BayesianRBFLinearRegression,"{'sig2_error': 0.41825718295934794, 'mean_rbf_arbitrario': -0.5596764556953697, 'lambda_rbf_arbitrario': 0.9999431591535373}",3451.749218372766,17.809852449974084,4,27.0
140,BayesianRBFLinearRegression,"{'sig2_error': 0.6429187172138756, 'mean_rbf_arbitrario': -0.81153001213635, 'lambda_rbf_arbitrario': 0.9941368433652508}",3325.3879573690447,18.051154912584007,0,28.0
141,BayesianRBFLinearRegression,"{'sig2_error': 0.6429187172138756, 'mean_rbf_arbitrario': -0.81153001213635, 'lambda_rbf_arbitrario': 0.9941368433652508}",3374.5179741402426,18.040946288365472,1,28.0
142,BayesianRBFLinearRegression,"{'sig2_error': 0.6429187172138756, 'mean_rbf_arbitrario': -0.81153001213635, 'lambda_rbf_arbitrario': 0.9941368433652508}",3800.6299387916574,17.988103332360694,2,28.0
143,BayesianRBFLinearRegression,"{'sig2_error': 0.6429187172138756, 'mean_rbf_arbitrario': -0.81153001213635, 'lambda_rbf_arbitrario': 0.9941368433652508}",3274.546374723434,18.05179895592994,3,28.0
144,BayesianRBFLinearRegression,"{'sig2_error': 0.6429187172138756, 'mean_rbf_arbitrario': -0.81153001213635, 'lambda_rbf_arbitrario': 0.9941368433652508}",3453.129780754534,18.02481224149012,4,28.0
145,BayesianRBFLinearRegression,"{'sig2_error': 0.1151284704216814, 'mean_rbf_arbitrario': 0.08308143139854685, 'lambda_rbf_arbitrario': 0.9957784747201647}",3325.216499227705,17.19117256034764,0,29.0
146,BayesianRBFLinearRegression,"{'sig2_error': 0.1151284704216814, 'mean_rbf_arbitrario': 0.08308143139854685, 'lambda_rbf_arbitrario': 0.9957784747201647}",3374.293061940422,17.18096405001164,1,29.0
147,BayesianRBFLinearRegression,"{'sig2_error': 0.1151284704216814, 'mean_rbf_arbitrario': 0.08308143139854685, 'lambda_rbf_arbitrario': 0.9957784747201647}",3800.4156965633447,17.128120885738834,2,29.0
148,BayesianRBFLinearRegression,"{'sig2_error': 0.1151284704216814, 'mean_rbf_arbitrario': 0.08308143139854685, 'lambda_rbf_arbitrario': 0.9957784747201647}",3274.1602815839656,17.19181653132799,3,29.0
149,BayesianRBFLinearRegression,"{'sig2_error': 0.1151284704216814, 'mean_rbf_arbitrario': 0.08308143139854685, 'lambda_rbf_arbitrario': 0.9957784747201647}",3452.6651482841185,17.164829916890024,4,29.0
150,BayesianRBFLinearRegression,"{'sig2_error': 0.6670639716053485, 'mean_rbf_arbitrario': 0.5137959365177895, 'lambda_rbf_arbitrario': 0.9986987062282625}",3324.657394029553,18.06958866868925,0,30.0
151,BayesianRBFLinearRegression,"{'sig2_error': 0.6670639716053485, 'mean_rbf_arbitrario': 0.5137959365177895, 'lambda_rbf_arbitrario': 0.9986987062282625}",3373.6857044240264,18.059379974242074,1,30.0
152,BayesianRBFLinearRegression,"{'sig2_error': 0.6670639716053485, 'mean_rbf_arbitrario': 0.5137959365177895, 'lambda_rbf_arbitrario': 0.9986987062282625}",3799.9379309476185,18.006537027286463,2,30.0
153,BayesianRBFLinearRegression,"{'sig2_error': 0.6670639716053485, 'mean_rbf_arbitrario': 0.5137959365177895, 'lambda_rbf_arbitrario': 0.9986987062282625}",3273.493417423716,18.07023258719428,3,30.0
154,BayesianRBFLinearRegression,"{'sig2_error': 0.6670639716053485, 'mean_rbf_arbitrario': 0.5137959365177895, 'lambda_rbf_arbitrario': 0.9986987062282625}",3452.0756953621044,18.04324599672805,4,30.0
155,BayesianRBFLinearRegression,"{'sig2_error': 0.004877932416835842, 'mean_rbf_arbitrario': -0.8295777571898847, 'lambda_rbf_arbitrario': 0.9997535089067078}",3324.6048817192936,15.610510467711462,0,31.0
156,BayesianRBFLinearRegression,"{'sig2_error': 0.004877932416835842, 'mean_rbf_arbitrario': -0.8295777571898847, 'lambda_rbf_arbitrario': 0.9997535089067078}",3373.590754839608,15.600301905355133,1,31.0
157,BayesianRBFLinearRegression,"{'sig2_error': 0.004877932416835842, 'mean_rbf_arbitrario': -0.8295777571898847, 'lambda_rbf_arbitrario': 0.9997535089067078}",3799.824001080948,15.54745915419255,2,31.0
158,BayesianRBFLinearRegression,"{'sig2_error': 0.004877932416835842, 'mean_rbf_arbitrario': -0.8295777571898847, 'lambda_rbf_arbitrario': 0.9997535089067078}",3273.24292826643,15.611154275072504,3,31.0
159,BayesianRBFLinearRegression,"{'sig2_error': 0.004877932416835842, 'mean_rbf_arbitrario': -0.8295777571898847, 'lambda_rbf_arbitrario': 0.9997535089067078}",3451.7283205426297,15.584167930881105,4,31.0
160,BayesianRBFLinearRegression,"{'sig2_error': 0.07976331879648034, 'mean_rbf_arbitrario': 0.646382613210065, 'lambda_rbf_arbitrario': 0.998341544102154}",3324.815126932721,17.00768031811417,0,32.0
161,BayesianRBFLinearRegression,"{'sig2_error': 0.07976331879648034, 'mean_rbf_arbitrario': 0.646382613210065, 'lambda_rbf_arbitrario': 0.998341544102154}",3373.834143571164,16.997471781959895,1,32.0
162,BayesianRBFLinearRegression,"{'sig2_error': 0.07976331879648034, 'mean_rbf_arbitrario': 0.646382613210065, 'lambda_rbf_arbitrario': 0.998341544102154}",3800.0310090271487,16.94462860982464,2,32.0
163,BayesianRBFLinearRegression,"{'sig2_error': 0.07976331879648034, 'mean_rbf_arbitrario': 0.646382613210065, 'lambda_rbf_arbitrario': 0.998341544102154}",3273.5682611006973,17.008324215863432,3,32.0
164,BayesianRBFLinearRegression,"{'sig2_error': 0.07976331879648034, 'mean_rbf_arbitrario': 0.646382613210065, 'lambda_rbf_arbitrario': 0.998341544102154}",3452.0657843898166,16.981337678901372,4,32.0
165,BayesianRBFLinearRegression,"{'sig2_error': 0.8128024545575082, 'mean_rbf_arbitrario': -0.4283364153257496, 'lambda_rbf_arbitrario': 0.9993707504712465}",3324.526545669178,18.168389079869904,0,33.0
166,BayesianRBFLinearRegression,"{'sig2_error': 0.8128024545575082, 'mean_rbf_arbitrario': -0.4283364153257496, 'lambda_rbf_arbitrario': 0.9993707504712465}",3373.544149897674,18.15818033884944,1,33.0
167,BayesianRBFLinearRegression,"{'sig2_error': 0.8128024545575082, 'mean_rbf_arbitrario': -0.4283364153257496, 'lambda_rbf_arbitrario': 0.9993707504712465}",3799.8276351672334,18.105337451642868,2,33.0
168,BayesianRBFLinearRegression,"{'sig2_error': 0.8128024545575082, 'mean_rbf_arbitrario': -0.4283364153257496, 'lambda_rbf_arbitrario': 0.9993707504712465}",3273.3416051643394,18.16903298703949,3,33.0
169,BayesianRBFLinearRegression,"{'sig2_error': 0.8128024545575082, 'mean_rbf_arbitrario': -0.4283364153257496, 'lambda_rbf_arbitrario': 0.9993707504712465}",3451.944052944262,18.14204640133778,4,33.0
170,BayesianRBFLinearRegression,"{'sig2_error': 0.9830608658140585, 'mean_rbf_arbitrario': 0.7244708578625922, 'lambda_rbf_arbitrario': 0.9965293627102791}",3324.948875288716,18.263479747391802,0,34.0
171,BayesianRBFLinearRegression,"{'sig2_error': 0.9830608658140585, 'mean_rbf_arbitrario': 0.7244708578625922, 'lambda_rbf_arbitrario': 0.9965293627102791}",3374.0362352606658,18.253271003313795,1,34.0
172,BayesianRBFLinearRegression,"{'sig2_error': 0.9830608658140585, 'mean_rbf_arbitrario': 0.7244708578625922, 'lambda_rbf_arbitrario': 0.9965293627102791}",3800.2458972387676,18.200428186120742,2,34.0
173,BayesianRBFLinearRegression,"{'sig2_error': 0.9830608658140585, 'mean_rbf_arbitrario': 0.7244708578625922, 'lambda_rbf_arbitrario': 0.9965293627102791}",3273.998413190237,18.264123741339073,3,34.0
174,BayesianRBFLinearRegression,"{'sig2_error': 0.9830608658140585, 'mean_rbf_arbitrario': 0.7244708578625922, 'lambda_rbf_arbitrario': 0.9965293627102791}",3452.6283394898323,18.23713706115802,4,34.0
175,BayesianRBFLinearRegression,"{'sig2_error': 0.6485980053150758, 'mean_rbf_arbitrario': -0.10083778833579515, 'lambda_rbf_arbitrario': 0.9999558180443404}",3324.461787139265,18.055552349495006,0,35.0
176,BayesianRBFLinearRegression,"{'sig2_error': 0.6485980053150758, 'mean_rbf_arbitrario': -0.10083778833579515, 'lambda_rbf_arbitrario': 0.9999558180443404}",3373.4612989117304,18.04534364207021,1,35.0
177,BayesianRBFLinearRegression,"{'sig2_error': 0.6485980053150758, 'mean_rbf_arbitrario': -0.10083778833579515, 'lambda_rbf_arbitrario': 0.9999558180443404}",3799.7500996289896,17.992500687235832,2,35.0
178,BayesianRBFLinearRegression,"{'sig2_error': 0.6485980053150758, 'mean_rbf_arbitrario': -0.10083778833579515, 'lambda_rbf_arbitrario': 0.9999558180443404}",3273.204590132157,18.056196232354925,3,35.0
179,BayesianRBFLinearRegression,"{'sig2_error': 0.6485980053150758, 'mean_rbf_arbitrario': -0.10083778833579515, 'lambda_rbf_arbitrario': 0.9999558180443404}",3451.7829095392813,18.02920967840593,4,35.0
180,BayesianRBFLinearRegression,"{'sig2_error': 0.9175457199362441, 'mean_rbf_arbitrario': -0.8858766000071598, 'lambda_rbf_arbitrario': 0.9963860770874032}",3324.9825800264925,18.228995730899054,0,36.0
181,BayesianRBFLinearRegression,"{'sig2_error': 0.9175457199362441, 'mean_rbf_arbitrario': -0.8858766000071598, 'lambda_rbf_arbitrario': 0.9963860770874032}",3374.071021141906,18.218787005388716,1,36.0
182,BayesianRBFLinearRegression,"{'sig2_error': 0.9175457199362441, 'mean_rbf_arbitrario': -0.8858766000071598, 'lambda_rbf_arbitrario': 0.9963860770874032}",3800.2715392185446,18.165944161507802,2,36.0
183,BayesianRBFLinearRegression,"{'sig2_error': 0.9175457199362441, 'mean_rbf_arbitrario': -0.8858766000071598, 'lambda_rbf_arbitrario': 0.9963860770874032}",3274.0302690043745,18.229639725594648,3,36.0
184,BayesianRBFLinearRegression,"{'sig2_error': 0.9175457199362441, 'mean_rbf_arbitrario': -0.8858766000071598, 'lambda_rbf_arbitrario': 0.9963860770874032}",3452.6509664022683,18.202653047589443,4,36.0
185,BayesianRBFLinearRegression,"{'sig2_error': 0.49319393403801115, 'mean_rbf_arbitrario': 0.3347825251110621, 'lambda_rbf_arbitrario': 0.9968543341551354}",3324.9796799910805,17.91859771177648,0,37.0
