,modelo,parametros,rmse,nlpd,fold,tentativa
40,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 1e-07, 'order': 2.0}",2467.2839342133448,,0,8.0
41,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 1e-07, 'order': 2.0}",2459.5554709630137,,1,8.0
42,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 1e-07, 'order': 2.0}",3153.7620862978038,,2,8.0
43,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 1e-07, 'order': 2.0}",2414.9166520409153,,3,8.0
44,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 1e-07, 'order': 2.0}",2578.904102721156,,4,8.0
45,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 1.0, 'order': 2.0}",2467.4706047402124,18.272647820785096,0,9.0
46,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 1.0, 'order': 2.0}",2459.486345898384,18.262151229386298,1,9.0
47,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 1.0, 'order': 2.0}",3153.7383600218936,18.209268904123732,2,9.0
48,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 1.0, 'order': 2.0}",2414.7653136131344,18.273163266073173,3,9.0
49,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 1.0, 'order': 2.0}",2578.893030420945,18.246117392128248,4,9.0
50,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 1.0, 'order': 4.0}",2437.7844517207513,18.27470246757999,0,10.0
51,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 1.0, 'order': 4.0}",2436.465479388229,18.262772436550563,1,10.0
52,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 1.0, 'order': 4.0}",3150.1767627347267,18.20987650786374,2,10.0
53,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 1.0, 'order': 4.0}",2487.7047970202107,18.27538036989248,3,10.0
54,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 1.0, 'order': 4.0}",2582.2993057037315,18.246987363276563,4,10.0
