,modelo,parametros,rmse,nlpd,fold
0,BayesianLinearRegression,"{'alphaInit': 0.04346859856175161, 'lambdaInit': 0.40326116657859196}",0.07632315568102567,0.1384902522734869,0
1,BayesianLinearRegression,"{'alphaInit': 1.075028358347298, 'lambdaInit': 0.21599519627439365}",0.0763231515536269,0.13849096060722846,0
2,BayesianLinearRegression,"{'alphaInit': 0.9259767053597172, 'lambdaInit': 1.0560885247780378}",0.07632315402876741,0.13849053602687256,0
3,BayesianLinearRegression,"{'alphaInit': 0.8623755482316425, 'lambdaInit': 0.9907125322520487}",0.07632315403503724,0.13849053495061028,0
4,BayesianLinearRegression,"{'alphaInit': 0.0880932345628705, 'lambdaInit': 0.4276575694483109}",0.07632315528628304,0.13849032008919668,0
5,BayesianLinearRegression,"{'alphaInit': 1e-07, 'lambdaInit': 0.04591467007173223}",0.07632315360973983,0.13849060794748175,0
6,BayesianLinearRegression,"{'alphaInit': 1e-07, 'lambdaInit': 0.45072963014870554}",0.07632315337853161,0.13849064762410676,0
7,BayesianLinearRegression,"{'alphaInit': 0.06642873543169311, 'lambdaInit': 0.393223312414086}",0.07632315541840176,0.1384902973932299,0
8,BayesianLinearRegression,"{'alphaInit': 0.028091508593130393, 'lambdaInit': 0.37261234950432826}",0.07632315333517944,0.13849065506300823,0
9,BayesianLinearRegression,"{'alphaInit': 0.05782394189296991, 'lambdaInit': 0.4131288435651698}",0.07632315553305641,0.13849027769596134,0
10,BayesianLinearRegression,"{'alphaInit': 0.09639722000068511, 'lambdaInit': 0.4014991746109335}",0.0763231551749716,0.13849033920948647,0
11,BayesianLinearRegression,"{'alphaInit': 0.12630633162093344, 'lambdaInit': 0.4362627062959883}",0.07632315502763427,0.1384903645162076,0
12,BayesianLinearRegression,"{'alphaInit': 0.09975001774029338, 'lambdaInit': 0.47526813962321357}",0.07632315527313248,0.1384903223481666,0
13,BayesianLinearRegression,"{'alphaInit': 0.1404213570966092, 'lambdaInit': 0.4992376064322973}",0.07632315505117188,0.1384903604735195,0
14,BayesianLinearRegression,"{'alphaInit': 0.09373476412384414, 'lambdaInit': 0.5355940708503536}",0.07632315539578145,0.13849030127917053,0
15,BayesianLinearRegression,"{'alphaInit': 0.1243650854650887, 'lambdaInit': 0.5794765286930231}",0.07632315525729608,0.1384903250684877,0
16,BayesianLinearRegression,"{'alphaInit': 0.06412457171218544, 'lambdaInit': 0.5934980595967747}",0.07632315567973154,0.13849025249583935,0
17,BayesianLinearRegression,"{'alphaInit': 0.16656486342115906, 'lambdaInit': 0.8958244159555104}",0.07632315535612536,0.1384903080915675,0
18,BayesianLinearRegression,"{'alphaInit': 0.19089601172699727, 'lambdaInit': 0.746510267625043}",0.07632315512672098,0.13849034749726072,0
19,BayesianLinearRegression,"{'alphaInit': 1e-07, 'lambdaInit': 1.1}",0.07632315333464398,0.13849065515488979,0
20,BayesianLinearRegression,"{'alphaInit': 0.27252289421169495, 'lambdaInit': 0.6061385263352133}",0.07632315464050927,0.13849043099900135,0
21,BayesianLinearRegression,"{'alphaInit': 0.14768651121185042, 'lambdaInit': 0.6314468144831823}",0.07632315519459898,0.13849033583811807,0
22,BayesianLinearRegression,"{'alphaInit': 0.15013454722661013, 'lambdaInit': 0.6272444472128808}",0.07632315517728952,0.1384903388113411,0
23,BayesianLinearRegression,"{'alphaInit': 0.15113896516208097, 'lambdaInit': 0.623167669893535}",0.07632315516732842,0.13849034052233336,0
24,BayesianLinearRegression,"{'alphaInit': 0.15112862373370842, 'lambdaInit': 0.6191838402559826}",0.07632315516251392,0.13849034134930033,0
25,BayesianLinearRegression,"{'alphaInit': 0.07095942237195636, 'lambdaInit': 0.6364923352937295}",0.07632315566236461,0.1384902554797449,0
26,BayesianLinearRegression,"{'alphaInit': 0.02603932235564573, 'lambdaInit': 0.6236932148211246}",0.07632315336132255,0.1384906505770737,0
27,BayesianLinearRegression,"{'alphaInit': 0.08963956993098261, 'lambdaInit': 0.6136504942413078}",0.07632315550777874,0.13849028203868588,0
28,BayesianLinearRegression,"{'alphaInit': 0.09094056173776327, 'lambdaInit': 0.6661072687690863}",0.07632315554760259,0.13849027519688736,0
29,BayesianLinearRegression,"{'alphaInit': 0.07505832609983086, 'lambdaInit': 0.5713562349689352}",0.07632315556987254,0.13849027137081132,0
30,BayesianLinearRegression,"{'alphaInit': 0.5683197845712605, 'lambdaInit': 1.0152983819099364}",0.03396091690195454,-0.7121901923866634,1
31,BayesianLinearRegression,"{'alphaInit': 0.054249226030278416, 'lambdaInit': 0.5506000129071325}",0.03396091773513763,-0.71219049147665,1
32,BayesianLinearRegression,"{'alphaInit': 1.050151507081884, 'lambdaInit': 0.54201283538527}",0.03396091623761082,-0.7121899540601764,1
33,BayesianLinearRegression,"{'alphaInit': 0.5915213405336577, 'lambdaInit': 0.4291657770503353}",0.0339609163839966,-0.7121900065627744,1
34,BayesianLinearRegression,"{'alphaInit': 1.084870879569851, 'lambdaInit': 0.7777090594751482}",0.0339609163783006,-0.7121900045197272,1
35,BayesianLinearRegression,"{'alphaInit': 1e-07, 'lambdaInit': 0.7764777942072651}",0.033960917488052765,-0.7121904027574005,1
36,BayesianLinearRegression,"{'alphaInit': 1e-07, 'lambdaInit': 0.4027145775280511}",0.03396091772095703,-0.7121904863843945,1
37,BayesianLinearRegression,"{'alphaInit': 1e-07, 'lambdaInit': 0.520244080135465}",0.033960917639877526,-0.7121904572699364,1
38,BayesianLinearRegression,"{'alphaInit': 1e-07, 'lambdaInit': 1e-07}",0.03396091655004021,-0.7121900661239028,1
