,modelo,parametros,rmse,nlpd,mape,fold,tentativa
0,BayesianPolinomialLinearRegression,"{'alphaInit': 0.6701153587545793, 'lambdaInit': 0.6452762315409591, 'order': 8.0}",3588.434960469717,17.441109520089913,0.5722305528490764,0,0.0
1,BayesianPolinomialLinearRegression,"{'alphaInit': 0.6701153587545793, 'lambdaInit': 0.6452762315409591, 'order': 8.0}",6414.186310678207,17.666109035320794,0.963249099198835,1,0.0
2,BayesianPolinomialLinearRegression,"{'alphaInit': 0.6701153587545793, 'lambdaInit': 0.6452762315409591, 'order': 8.0}",11571.364437836277,18.056808969317693,1.06270595579371,2,0.0
3,BayesianPolinomialLinearRegression,"{'alphaInit': 0.6701153587545793, 'lambdaInit': 0.6452762315409591, 'order': 8.0}",2719.355913902232,17.52130532367615,0.4673874530041521,3,0.0
4,BayesianPolinomialLinearRegression,"{'alphaInit': 0.6701153587545793, 'lambdaInit': 0.6452762315409591, 'order': 8.0}",25389.26911646371,17.90271053171866,0.5332479172941392,4,0.0
5,BayesianPolinomialLinearRegression,"{'alphaInit': 0.21242714766252346, 'lambdaInit': 0.658415040466634, 'order': 2.0}",3384.0145475884933,16.950130533907004,0.43567273500940934,0,1.0
6,BayesianPolinomialLinearRegression,"{'alphaInit': 0.21242714766252346, 'lambdaInit': 0.658415040466634, 'order': 2.0}",3134.566309551623,17.14563464788474,0.6498997878613567,1,1.0
7,BayesianPolinomialLinearRegression,"{'alphaInit': 0.21242714766252346, 'lambdaInit': 0.658415040466634, 'order': 2.0}",4694.9663035769545,17.204813185031565,1.1332362716067093,2,1.0
8,BayesianPolinomialLinearRegression,"{'alphaInit': 0.21242714766252346, 'lambdaInit': 0.658415040466634, 'order': 2.0}",1667.9529079092435,17.29599695784141,0.26932415545329463,3,1.0
9,BayesianPolinomialLinearRegression,"{'alphaInit': 0.21242714766252346, 'lambdaInit': 0.658415040466634, 'order': 2.0}",2022.25142412831,17.34118177333314,0.31293961311958973,4,1.0
10,BayesianPolinomialLinearRegression,"{'alphaInit': 0.18912544528459058, 'lambdaInit': 0.5543484909865082, 'order': 3.0}",3859.626133030232,17.37369098970803,0.608679053371224,0,2.0
11,BayesianPolinomialLinearRegression,"{'alphaInit': 0.18912544528459058, 'lambdaInit': 0.5543484909865082, 'order': 3.0}",3628.9209243683536,17.414327176116977,0.5910528545215433,1,2.0
12,BayesianPolinomialLinearRegression,"{'alphaInit': 0.18912544528459058, 'lambdaInit': 0.5543484909865082, 'order': 3.0}",5285.080538559238,17.18932124238116,0.8285027818731144,2,2.0
13,BayesianPolinomialLinearRegression,"{'alphaInit': 0.18912544528459058, 'lambdaInit': 0.5543484909865082, 'order': 3.0}",2513.9298406336757,17.520300901059635,0.41347669090182293,3,2.0
14,BayesianPolinomialLinearRegression,"{'alphaInit': 0.18912544528459058, 'lambdaInit': 0.5543484909865082, 'order': 3.0}",3187.79811552047,17.500676467321224,0.4923708011752727,4,2.0
15,BayesianPolinomialLinearRegression,"{'alphaInit': 1.0313506940857204, 'lambdaInit': 1.0902796008594242, 'order': 7.0}",3604.3313954776972,17.44132587845361,0.5738026600043893,0,3.0
16,BayesianPolinomialLinearRegression,"{'alphaInit': 1.0313506940857204, 'lambdaInit': 1.0902796008594242, 'order': 7.0}",3944.817581289833,17.573763291428243,0.9375886198184882,1,3.0
17,BayesianPolinomialLinearRegression,"{'alphaInit': 1.0313506940857204, 'lambdaInit': 1.0902796008594242, 'order': 7.0}",5972.650387130221,17.726960529280067,2.864992182936372,2,3.0
18,BayesianPolinomialLinearRegression,"{'alphaInit': 1.0313506940857204, 'lambdaInit': 1.0902796008594242, 'order': 7.0}",2451.6435119321354,17.520965828468057,0.4349936471662768,3,3.0
19,BayesianPolinomialLinearRegression,"{'alphaInit': 1.0313506940857204, 'lambdaInit': 1.0902796008594242, 'order': 7.0}",8769.952689356842,17.77806139509789,0.5419314189312339,4,3.0
20,BayesianPolinomialLinearRegression,"{'alphaInit': 0.8548188586398521, 'lambdaInit': 0.16336415871807827, 'order': 10.0}",3533.3368280896843,17.44721062670076,0.596187660512732,0,4.0
21,BayesianPolinomialLinearRegression,"{'alphaInit': 0.8548188586398521, 'lambdaInit': 0.16336415871807827, 'order': 10.0}",42266.42948735086,17.851836931853786,1.2128196555645074,1,4.0
22,BayesianPolinomialLinearRegression,"{'alphaInit': 0.8548188586398521, 'lambdaInit': 0.16336415871807827, 'order': 10.0}",134681.36625066074,18.67151050316624,0.9888828832020661,2,4.0
23,BayesianPolinomialLinearRegression,"{'alphaInit': 0.8548188586398521, 'lambdaInit': 0.16336415871807827, 'order': 10.0}",2974.588777440753,17.566120480519242,0.5303751589618614,3,4.0
24,BayesianPolinomialLinearRegression,"{'alphaInit': 0.8548188586398521, 'lambdaInit': 0.16336415871807827, 'order': 10.0}",53199.55422245223,18.118927607463895,0.5149165575289515,4,4.0
25,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 1.1, 'order': 2.0}",3384.012109118726,16.95014469074165,0.43566540874924353,0,5.0
26,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 1.1, 'order': 2.0}",3134.6203584502496,17.14560969582748,0.649963893697453,1,5.0
27,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 1.1, 'order': 2.0}",4694.861174243853,17.204808809928007,1.1336652815009907,2,5.0
