,modelo,parametros,rmse,nlpd,fold,tentativa
55,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 0.0001, 'order': 6.0}",2457.2987220181335,3093591903.5269723,0,11.0
56,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 0.0001, 'order': 6.0}",2450.2884085449305,3074570513.7738633,1,11.0
57,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 0.0001, 'order': 6.0}",3150.99138865483,1620031900.9675994,2,11.0
58,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 0.0001, 'order': 6.0}",2596.5677465361478,3425511691.2111382,3,11.0
59,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 0.0001, 'order': 6.0}",2578.534239898611,3493317296.225564,4,11.0
60,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 1.1, 'order': 6.0}",2457.2987220181335,3093591903.5269723,0,12.0
61,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 1.1, 'order': 6.0}",2450.2884085449305,3074570513.7738633,1,12.0
62,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 1.1, 'order': 6.0}",3150.99138865483,1620031900.9675994,2,12.0
63,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 1.1, 'order': 6.0}",2596.5677465361478,3425511691.2111382,3,12.0
64,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 1.1, 'order': 6.0}",2578.5342398986113,3493317296.225566,4,12.0
65,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 1.1, 'order': 2.0}",2469.1306940077206,3114249291.911584,0,13.0
66,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 1.1, 'order': 2.0}",2459.862922204458,3086655028.181686,1,13.0
67,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 1.1, 'order': 2.0}",3153.9553565079464,1609626559.7521193,2,13.0
68,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 1.1, 'order': 2.0}",2410.7324029052497,2940460067.0003257,3,13.0
69,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 1.1, 'order': 2.0}",2579.130552653331,3469922448.3103623,4,13.0
70,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.5199521314359343, 'order': 7.0}",2459.079373214864,3096974151.1204586,0,14.0
71,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.5199521314359343, 'order': 7.0}",2450.9419269148157,3075560245.002585,1,14.0
72,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.5199521314359343, 'order': 7.0}",3151.2185118643893,1620064145.3388207,2,14.0
73,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.5199521314359343, 'order': 7.0}",2407.477047055182,2945314007.538623,3,14.0
74,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.5199521314359343, 'order': 7.0}",2578.9400697954884,3495225987.6879473,4,14.0
75,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 1.1, 'order': 3.0}",2495.7176184482073,3194134860.4231315,0,15.0
76,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 1.1, 'order': 3.0}",2448.4196096110104,3063661269.361893,1,15.0
77,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 1.1, 'order': 3.0}",3152.514735342937,1617147101.1474211,2,15.0
